ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556680.606,-1,calibration,1,,0.082018,0.000000,0.002312,-0.001387,-0.000068,0.001616,0.000160,0.000000,-0.000269,0.000161,-0.000355,0.000035,-0.000158,0.000000,0.082018,-0.246055,0.024089,-0.188621,-0.410587,0,0,0,-684,12.0,post
1786556680.706,-1,calibration,1,,0.044257,0.000000,0.009064,-0.005439,-0.000113,-0.003082,-0.008634,0.000000,0.005893,-0.003536,-0.000384,-0.003676,-0.007596,0.000000,0.044257,-0.132770,0.022430,0.793114,0.600000,-22,-19,0,1000,12.0,post
1786556680.806,-1,calibration,1,,0.057343,0.000000,0.009448,-0.005669,-0.000161,-0.002079,-0.007908,0.000000,0.002769,-0.001661,-0.000398,-0.000331,-0.002390,0.000000,0.057343,-0.172030,0.020279,0.161784,0.010033,-20,-6,0,17,12.0,post
1786556680.906,-1,calibration,1,,0.072144,0.000000,0.000121,-0.000073,-0.000161,0.004348,0.004115,0.000000,0.004929,-0.002958,-0.000423,-0.001495,-0.004875,0.000000,0.072144,-0.216432,0.017574,-0.258145,-0.457003,10,-12,0,-762,12.0,post
1786556681.006,-1,calibration,1,,0.058992,0.000000,0.004498,-0.002699,-0.000184,-0.000017,-0.002899,0.000000,-0.000081,0.000048,-0.000422,0.002109,0.001735,0.000000,0.058992,-0.176975,0.015362,0.160768,-0.000845,-7,4,0,-1,12.0,post
1786556681.106,-1,calibration,1,,0.047979,0.000000,0.004361,-0.002617,-0.000205,0.000072,-0.002751,0.000000,-0.001262,0.000757,-0.000416,0.001974,0.002316,0.000000,0.047979,-0.143936,0.013563,0.360776,0.230403,-7,6,0,384,12.0,post
1786556681.206,-1,calibration,1,,0.058886,0.000000,-0.002938,0.001763,-0.000191,0.004423,0.005995,0.000000,-0.001520,0.000912,-0.000408,0.001340,0.001844,0.000000,0.058886,-0.176657,0.011354,-0.045306,-0.210608,15,5,0,-351,12.0,post
1786556681.306,-1,calibration,1,,0.058828,0.000000,0.011481,-0.006888,-0.000248,-0.005998,-0.013134,0.000000,-0.007686,0.004612,-0.000370,0.004503,0.008745,0.000000,0.058828,-0.176485,0.009148,-0.025808,-0.193145,-33,22,0,-322,12.0,post
1786556681.406,-1,calibration,1,,0.066006,0.000000,-0.000322,0.000193,-0.000247,0.003483,0.003429,0.000000,0.000662,-0.000397,-0.000373,-0.002307,-0.003077,0.000000,0.066006,-0.198017,0.006673,-0.187736,-0.379080,9,-8,0,-632,12.0,post
1786556681.506,-1,calibration,1,,0.045064,0.000000,0.006322,-0.003793,-0.000278,-0.001897,-0.005968,0.000000,-0.001637,0.000982,-0.000365,-0.000005,0.000613,0.000000,0.045064,-0.135191,0.004983,0.389963,0.259755,-15,2,0,433,12.0,post
1786556681.606,-1,calibration,1,,0.061591,0.000000,-0.006724,0.004034,-0.000245,0.006690,0.010480,0.000000,-0.001215,0.000729,-0.000359,-0.000256,0.000114,0.000000,0.061591,-0.184773,0.002674,-0.162680,-0.344780,26,0,0,-575,12.0,post
