ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556677.484,-1,calibration,1,,0.005624,0.000000,-0.000922,0.003687,-0.004629,0.101883,0.100940,0.100000,0.084865,0.035417,0.070948,0.042327,0.148692,0.000000,0.005624,-0.004499,-0.000000,0.000104,-0.004395,252,372,0,-7,12.0,step
1786556677.584,-1,calibration,1,,0.008084,0.000000,-0.004637,0.018549,-0.004379,0.170520,0.184691,0.000000,0.079438,-0.185884,0.068804,-1.892548,-0.400000,0.000000,0.008084,-0.006467,-0.000000,-0.000922,-0.007389,462,-1000,0,-12,12.0,post
1786556677.684,-1,calibration,1,,-0.010580,0.000000,-0.002105,0.008421,-0.004265,0.027769,0.031925,0.000000,0.094347,-0.220772,0.066256,-1.437885,-0.400000,0.000000,-0.010580,0.008464,-0.000000,0.006913,0.015377,80,-1000,0,26,12.0,post
1786556677.784,-1,calibration,1,,0.001213,0.000000,-0.014599,0.058395,-0.003477,0.384466,0.400000,0.000000,0.090519,-0.211815,0.063812,-0.785110,-0.400000,0.000000,0.001213,-0.000970,-0.000000,-0.000570,-0.001540,1000,-1000,0,-3,12.0,post
1786556677.884,-1,calibration,1,,0.002734,0.000000,0.008264,-0.033056,-0.003923,-0.442399,-0.400000,0.000000,0.091740,-0.214672,0.061335,-0.495820,-0.400000,0.000000,0.002734,-0.002187,-0.000000,-0.000950,-0.003137,-1000,-1000,0,-5,12.0,post
1786556677.984,-1,calibration,1,,0.000391,0.000000,0.003260,-0.013041,-0.004099,-0.118131,-0.135271,0.000000,0.086918,-0.203388,0.058988,-0.199700,-0.344100,0.000000,0.000391,-0.000312,-0.000000,0.000367,0.000055,-338,-860,0,0,12.0,post
1786556678.084,-1,calibration,1,,-0.008462,0.000000,-0.006470,0.025879,-0.003750,0.215578,0.237707,0.000000,0.090693,-0.212222,0.056540,-0.196385,-0.352068,0.000000,-0.008462,0.006769,-0.000000,0.003761,0.010530,594,-880,0,18,12.0,post
1786556678.184,-1,calibration,1,,0.008733,0.000000,-0.001801,0.007202,-0.003653,-0.008115,-0.004565,0.000000,0.090648,-0.212117,0.054092,-0.116920,-0.274945,0.000000,0.008733,-0.006987,-0.000000,-0.004621,-0.011608,-11,-687,0,-19,12.0,post
1786556678.284,-1,calibration,1,,-0.006361,0.000000,-0.004479,0.017917,-0.003411,0.073992,0.088498,0.000000,0.096014,-0.224672,0.051500,-0.178956,-0.352128,0.000000,-0.006361,0.005089,-0.000000,0.003265,0.008354,221,-880,0,14,12.0,post
1786556678.384,-1,calibration,1,,0.001782,0.000000,0.004918,-0.019671,-0.003676,-0.232251,-0.255597,0.000000,0.089327,-0.209025,0.049088,0.028230,-0.131706,0.000000,0.001782,-0.001425,-0.000000,-0.001298,-0.002723,-639,-329,0,-5,12.0,post
